"sample","score_1","score_2","score_3","score_4"
"HG03099","-44.16264513868373","22.012941281311214","-7.688292090781033","-8.209166406537406"
"HG03100","-38.99799942690879","19.219637267291546","7.090821695863269","-14.35590899141971"
"HG03103","-31.461761176469736","22.317109616473317","-3.265147765399888","-7.0199978339951485"
"HG03105","-36.13619813497644","26.236831665039062","9.394141809432767","-5.0514576935674995"
"HG03108","-33.26082228962332","28.292570729274303","-1.6156279928982258","9.186908171745017"
"HG03109","-35.923022012459114","19.079746797680855","-2.844854715047404","6.373757662484422"
"HG03111","-36.01301412214525","27.24113075074274","-5.627720589982346","-3.81745053245686"
"HG03112","-41.30611088895239","26.576716219773516","7.486554921371862","-19.296485085971653"
"HG03114","-36.44735459925141","17.85872689075768","5.548975819721818","-9.82285291457083"
"HG03115","-32.509358636219986","21.72201665583998","-2.7618394158780575","-0.35490815923549235"
"HG03117","-42.85922078881413","22.576175735332072","3.2535153557546437","1.8390257710125297"
"HG03118","-33.70722395926714","25.749138370156288","-0.6778233217773959","7.540913087781519"
"HG03120","-34.82358099461999","17.362842774949968","3.0451786293415353","-2.213318679947406"
"HG03121","-34.68065407674294","18.515314653515816","4.868548050755635","-1.4312468100106344"
"HG03123","-37.58573949965648","25.826573371887207","1.1452896546106786","-2.879975530668162"
"HG03124","-33.03410348773468","22.793583403341472","0.007443272741511464","4.173957135993987"
"HG03126","-37.24401233729441","24.055899118771777","-4.510880828369409","-11.066221030196175"
"HG03127","-33.3257353133522","25.92278661392629","-0.9304672633297741","-3.2472156193107367"
"HG03129","-31.980398355517536","21.892950102686882","-0.6100452358368784","-5.138448785874061"
"HG03130","-32.542210411280394","19.770509121008217","-1.4759660107083619","-2.0921427394496277"
"HG03132","-31.0425145693589","23.556438042782247","2.178330152062699","0.6039129245327786"
"HG03133","-40.58187906607054","24.86648810748011","0.7484888732433319","-0.5606580934254453"
"HG03135","-32.5244852474425","24.42178742820397","7.404265469755046","-1.1752219457412139"
"HG03136","-32.13205516850576","24.90913266967982","-6.13233984564431","-1.7708134083077312"
"HG03139","-38.242436600499786","25.093011561781168","5.398119199438952","4.852017427794635"
"HG03157","-32.54824730101973","19.25577167700976","-1.265798132168129","-2.250423515215516"
"HG03159","-39.78603237681091","24.35715040564537","-1.7890620697289705","8.897411581594497"
"HG03160","-47.056416877079755","20.26823560532648","-7.003827578155324","6.707882482092828"
"HG03162","-45.59027745202184","26.561921465210617","8.412148636532947","-7.94995573698543"
"HG03163","-28.649737890576944","20.430765520315617","2.113070055609569","10.762404599459842"
"HG03166","-40.941038268618286","21.370562982046977","-0.7773989597335458","-5.512576824170537"
"HG03168","-37.246316941222176","24.233454476110637","-0.1498088900698349","-3.2416290685068816"
"HG03169","-38.820854521589354","30.06202625122387","2.169220611685887","-2.31956553645432"
"HG03172","-28.121228910284117","26.851185069419444","1.8326072117779404","15.78681298182346"
"HG03175","-32.972300433320925","22.140169084072113","-9.615594309172593","8.698530448134989"
"HG03189","-43.58296651393175","25.168944702483714","6.28514195070602","5.29573692753911"
"HG03190","-35.003398501779884","21.800435453653336","-0.4969273987226188","-4.132625022670254"
"HG03193","-33.0913127833046","26.70705844461918","10.01720169489272","3.124903023475781"
"HG03195","-30.942694104160182","22.74741142988205","-5.942182638216764","-6.637069518328644"
"HG03196","-42.82723175350111","24.246709837694652","1.4016748329158872","16.616898483596742"
"HG03198","-41.73892921151128","22.185468792915344","14.276609918335453","2.6408407870912924"
"HG03199","-33.911104959552176","22.7772435573861","0.8732160560321063","15.002785539254546"
"HG03202","-40.33124744100496","25.864499807357788","1.421389024471864","6.061891828314401"
"HG03209","-42.57804774167016","19.64925779553596","-3.6227723388001323","2.849091379204765"
"HG03212","-36.51221125933807","27.34534932207316","0.03955077810678631","7.727173802675679"
"HG03224","-39.32169122376945","23.918988595716655","2.077897123293951","-13.806504362728447"
"HG03225","-36.32179380720481","22.61366320680827","2.5478956575971097","-7.968818879686296"
"HG03228","-34.07092312932946","28.673112152144313","-1.0531484859529883","-11.584558318718337"
"HG03229","-46.65997353801504","22.138585830572993","3.5346988746896386","-8.047312432900071"
"HG03234","-36.21667420200538","22.410818334668875","6.177351468941197","-0.15222377621103078"
"HG03235","-32.67206087813247","28.737185523845255","4.85561997408513","8.428537373431027"
"HG03237","-38.33205371792428","23.77627618040424","5.937120791058987","-6.6599487602943555"
"HG03238","-37.52652690547984","20.782060239464045","0.5206190799362957","7.62567502935417"
"HG03240","-35.376067283330485","27.098573670256883","7.527402191190049","-7.325570701272227"
"HG03241","-35.67834790877532","29.1208478147164","4.719899566611275","1.7802758316975087"
"HG03246","-32.606033743941225","27.004741023294628","-1.007372451480478","-7.566283111111261"
"HG03247","-37.77143852645531","18.553888727910817","7.648842706345022","-0.8936926351161674"
"HG03258","-37.20040377881378","22.168489350005984","-7.980713689001277","2.9832717842655256"
"HG03259","-38.75871357973665","17.16137021407485","1.0286879685008898","5.275995900854468"
"HG03265","-43.56821881735232","21.867697308771312","0.5121678488794714","6.456807070062496"
"HG03267","-37.8783160969615","26.551626534434035","-4.035911576705985","-1.6918047789949924"
"HG03268","-35.854976773727685","25.204238540492952","0.12706617766525596","1.6817369982600212"
"HG03270","-39.71450305299368","24.12745478004217","2.1613070737803355","-6.473887090920471"
"HG03271","-35.53237028000876","25.956241488456726","4.054954308085144","9.270735129714012"
"HG03279","-34.87568702129647","23.345398482866585","4.244127880549058","8.762525556026958"
"HG03280","-30.10613380698487","17.031901948619634","16.271063207648695","3.932848174823448"
"HG03291","-29.762474497198127","23.473769401200116","-1.4243020724970847","-3.1799761787988245"
"HG03294","-31.22310874273535","15.150677874684334","4.807679916964844","-15.186576657928526"
"HG03295","-38.4368350278819","20.04832602571696","6.915448511717841","-3.4576799283968285"
"HG03297","-32.226070185541175","21.7401622061152","-5.0299432390602306","6.082830271916464"
"HG03298","-37.05462097155396","23.786846857634373","-8.14361030003056","9.66794875310734"
"HG03300","-43.20954147342127","24.336363203823566","-1.8729204069823027","4.7038252600468695"
"HG03301","-41.985796491848305","25.84593689441681","3.3624120764434338","-10.736931657069363"
"HG03303","-43.93692166637629","24.845700125209987","8.84601364878472","6.916315292590298"
"HG03304","-41.034728973405436","26.655817077495158","1.6701390856178477","-2.100805697031319"
"HG03311","-41.151652896311134","24.403110382147133","8.580435201292858","-6.574856381863356"
"HG03313","-29.89182194962632","26.710609316825867","2.4722286330070347","-6.4752359942067415"
"HG03342","-36.47558308846783","17.29858900140971","-6.37146931188181","6.989506365149282"
"HG03343","-32.85025144717656","29.898982375860214","-2.295229386771098","-2.1270373973529786"
"HG03351","-34.9791793046752","24.515644624829292","5.396502044168301","-5.794281620066613"
"HG03352","-34.23051973548718","22.070666313171387","4.087752926745452","-12.666829142021015"
"HG03354","-39.28239337867126","29.210601102095097","5.272960241883993","4.710928515996784"
"HG03363","-34.31660296395421","20.74119897466153","-1.119962977943942","0.7331279753707349"
"HG03366","-35.25399502762593","27.697977195493877","8.035563086043112","-0.12931980472058058"
"HG03367","-36.879867634736","27.967487812042236","3.0317757794400677","-1.5963247183244675"
"HG03369","-43.16841926902998","19.161299371393397","6.357040736125782","5.745577443274669"
"HG03370","-38.54818524536677","24.968106743879616","1.5923201206605881","6.174811495002359"
"HG03372","-40.13985933782533","23.661139918491244","8.392507585464045","-8.375877747894265"
"HG03376","-33.694522100966424","28.420533071272075","-3.126607660087757","-6.657609336310998"
"HG03378","-43.98757268115878","22.971929834224284","1.8258477427298203","0.3569239543285221"
"HG03380","-34.7256978105288","24.856122971512377","1.0359604314435273","-16.662844040663913"
"HG03382","-38.141552842454985","26.29275346826762","8.28180700354278","-9.914979419554584"
"HG03385","-35.55984865524806","24.59565710183233","-0.33626438793726265","-2.3627346374560148"
"HG03388","-30.46458644082304","22.61136101698503","3.0866760516073555","0.5953142384532839"
"HG03391","-38.23044411558658","18.673125718720257","-4.765921358950436","-0.7852048660861328"
"HG03394","-37.29935601330362","23.066482692025602","5.474423976382241","5.085443484131247"
"HG03397","-42.88477312482428","31.00165221374482","6.204460467677563","-5.31814714090433"
"HG03401","-46.602265748544596","30.445943593978882","1.2097873280290514","2.978211513021961"
"HG03410","-31.581693388638087","18.651002649450675","3.4557058589998633","-2.000947362044826"
"HG03419","-44.05899500811938","24.936633192002773","6.857440321240574","-0.3120054332539439"
"HG03428","-36.60809103772044","23.31176643446088","9.307951952563599","-10.529882285627536"
"HG03432","-39.94198164588306","19.855178512632847","-7.022098110988736","-10.355185000458732"
"HG03433","-35.35160144651309","27.270745635032654","2.226832023123279","8.124351206235588"
"HG03436","-43.79405723023228","30.256700705271214","0.6138405161909759","-8.291759732412174"
"HG03437","-31.38986174366437","23.626163363456726","4.788175965310074","-6.437005553743802"
"HG03439","-36.249504775507376","20.919850955717266","-5.291799746453762","5.566746338852681"
"HG03442","-41.42122416454367","23.24901258572936","0.02880427532363683","-1.3164280058117583"
"HG03445","-36.87438465945888","29.37623369693756","9.609146078815684","0.7944788112072274"
"HG03446","-25.9179863325553","24.250025895424187","7.485998926917091","7.3902562484145164"
"HG03449","-32.474545704666525","26.02751017641276","-0.01989235612563789","-0.5144935795105994"
"HG03451","-44.63408866012469","22.873404591111466","2.0035224987659603","-5.291960244299844"
"HG03452","-39.045346996048465","16.066331000998616","5.001043442171067","6.009966351091862"
"HG03455","-42.23015950934496","24.590119647793472","7.25941482919734","-0.8283091310877353"
"HG03457","-34.5685527944006","25.669245403259993","-2.593156096758321","-3.089556507766247"
"HG03458","-30.523957354715094","25.395392894744873","1.6269921660423279","-0.12826807831879705"
"HG03460","-44.41419944958761","25.564225326292217","-5.419759856304154","-10.307457005605102"
"HG03461","-36.96103230677545","27.143696318380535","-0.05443819519132376","14.542014166130684"
"HG03464","-41.07825440377928","26.390936642885208","-0.9337020167149603","-10.826171079534106"
"HG03469","-30.003313425695524","25.845173198729753","4.115223813336343","1.9375099858734757"
"HG03470","-37.25062270578928","23.72472721338272","1.7112556882202625","-7.7320310837822035"
"HG03472","-32.49267036828678","22.454597416799515","6.584073584410362","3.425102803041227"
"HG03473","-41.353704436914995","21.137711190851405","8.304812349146232","-5.455776846385561"
"HG03476","-36.11707025277428","24.732158611528575","2.4765883886720985","-5.800504682702012"
"HG03478","-21.284029659465887","26.340670595876873","-0.32043712493032217","-3.8281888434430584"
"HG03479","-39.541382785188034","27.23097825050354","4.797147697303444","0.9800196380820125"
"HG03484","-35.089348294073716","26.6114521920681","-2.865806890767999","-10.24327946617268"
"HG03485","-36.297261677798815","25.40379400551319","5.677867505233735","-3.3772967845434323"
"HG03488","-41.526312104426324","19.73163416981697","-1.2101818034425378","-0.2949653819669038"
"HG03490","-29.28512484766543","23.646056140307337","2.503382397000678","-5.182278163614683"
"HG03491","-40.907602641382255","24.596036911010742","2.153334236703813","0.26129161508288234"
"HG03499","-28.592582874931395","24.950387120246887","3.188193259295076","-0.6631973846815526"
"HG03511","-31.143775784410536","27.975695848464966","-1.0698303914396092","0.38355672208126634"
"HG03514","-39.20947267324664","24.39282349869609","3.0246362041216344","-9.073130785720423"
"HG03515","-31.431448316201568","26.292717337608337","2.1674250747309998","2.705654193414375"
"HG03517","-39.2815879015252","21.59017586708069","4.08238601940684","5.077558057499118"
"HG03518","-38.50541080441326","23.62297558784485","1.2877341769635677","0.43074952822644264"
"HG03520","-38.40860600559972","22.768197858706117","-0.2559586383868009","6.8813868125434965"
"HG03521","-37.20885504211765","23.452666103839874","7.1281470658723265","-4.774375863256864"
"HG03538","-44.21435970067978","24.85081708431244","4.797838910482824","2.7836375946644694"
"HG03539","-36.089708319166675","23.308943152427673","4.835448073921725","1.018090168130584"
"HG03547","-35.737445076112635","24.381130594061688","1.6480252153705806","3.9440179720986634"
"HG03548","-38.24286075227428","23.46355211781338","-3.308541048085317","0.5941793513484299"
"HG03556","-35.94209595432039","21.74647813476622","0.40868269628845155","5.614715517265722"
"HG03557","-40.11541390907951","22.33626252412796","-1.36882209405303","-2.6730930361663923"
"HG03558","-32.25734520726837","21.280829071998596","7.450127814314328","4.8813891768222675"
"HG03559","-36.839967158739455","14.49635971756652","0.4051095050526783","-0.6832854552194476"
"HG03563","-35.64345778943971","18.544778682291508","-0.9185505420900881","6.216994130983949"
"HG03565","-32.20352325960994","25.775514960289","0.2625717273913324","2.0083265972789377"
"HG03567","-39.39708457153756","28.20548164844513","-1.9871457165572792","8.568093853536993"
"HG03571","-37.99964908929542","26.918877761927433","-1.6216170361731201","-9.952272459864616"
"HG03572","-30.412400631117634","25.97744292486459","-1.8979746005497873","8.566266820998862"
"HG03575","-42.67311662691645","22.805293269455433","-0.03792196209542453","12.242735981824808"
"HG03577","-40.44478201586753","22.81580046005547","4.98486814298667","-0.6539690921781585"
"HG03578","-32.654595253639854","24.73913237452507","6.1294205816229805","4.935874094488099"
"HG03583","-35.22829547536094","22.333921085111797","7.824383787577972","-12.760903512127697"
"HG03585","-48.29785923869349","21.392243419541046","0.20063425786793232","-1.0092581399949268"
"HG03589","-38.933323139324784","23.20157625724096","3.455513155902736","-0.7460848679766059"
"HG03593","-39.17221574590076","25.83505572937429","-1.673490889952518","-5.7074421376455575"
"HG03594","-38.54867184639443","25.02335817925632","-3.8860245780088007","1.5748285773443058"
"HG03595","-40.3681025726255","25.08777105808258","5.101102032698691","-2.1229908821405843"
"HG03598","-34.232366415672004","23.70655124122277","1.1275298579130322","-14.228707995731384"
"HG03600","-43.725098593276925","18.718399237841368","4.72976199851837","-10.442287812707946"
"HG03603","-33.31422128970735","14.275337934494019","0.22626869368832558","-2.8610740206204355"
"HG03604","-31.897537908051163","22.624205732834525","0.7973911085864529","-13.83480627310928"
"HG03607","-45.37259077106137","22.724109407979995","2.2646365858381614","-4.736401355010457"
"HG03611","-46.6751632358646","20.911463140510023","3.4804725231369957","0.15040408447384834"
"HG03615","-40.93152320734225","27.580901980400085","-6.56270414381288","-7.396114928764291"
"HG03616","-47.171151865739375","21.466533893253654","3.5090404300717637","3.2374636062886566"
"HG03619","-37.80613311822526","24.437327336519957","0.8643833964597434","-5.333263277076185"
"HG03624","-41.839505651500076","22.532193030929193","-4.464850045391358","-10.132538570091128"
"HG03625","-35.6471989499405","18.14064143411815","2.5702315559610724","-5.149671196588315"
"HG03629","-33.84952733153477","18.47944444231689","0.9253641561372206","-13.811521506169811"
"HG03631","-36.546359214000404","22.914544105529785","2.506769080646336","-1.1191896286327392"
"HG03634","-40.974823021679185","22.512225072365254","3.4726432387251407","-3.644085958483629"
"HG03636","-42.438866769429296","22.321463784901425","-0.8010746601503342","-7.2203726338921115"
"HG03640","-39.429053351981565","20.844488441944122","4.081224901601672","3.8256452183704823"
"HG03642","-38.955404934240505","26.036075566196814","-4.7372003440978006","-13.252133973874152"
"HG03643","-43.77231761813164","25.640424514305778","4.782005985500291","6.5655875694938"
"HG03644","-33.716234024614096","26.22392944828607","6.165273328777403","4.919680412625894"
"HG03645","-43.84019520599395","19.908471329137683","-0.04933228553272784","-1.0890050518792123"
"HG03646","-35.91982048144564","23.053851302713156","-6.02751736890059","-2.811465159524232"
"HG03649","-29.890695714391768","20.320516661042348","1.8843145456630737","7.213334806612693"
"HG03652","-36.20379051100463","20.66894863639027","5.328895909711719","-1.347084043547511"
"HG03653","-36.17694660555571","25.63125383015722","10.108631393872201","9.3533368636854"
"HG03660","-32.65914627118036","23.033705411013216","-0.7286637150682509","2.50954591401387"
"HG03663","-34.90096563426778","22.30636407271959","-2.7641416166443378","1.0892028249800205"
"HG03667","-37.58415766782127","17.492963294964284","1.9144279060419649","-0.5139734582044184"
"HG03668","-35.3826712743612","22.61251422134228","-3.4912956038024276","0.9789184047840536"
"HG03672","-39.874967851210386","20.75459910230711","4.909522517584264","-0.9340522350976244"
"HG03673","-45.51129271509126","22.53126811585389","8.24977710400708","-9.57138758606743"
"HG03679","-44.21282249642536","18.709910589503124","11.552543874830008","12.347481052624062"
"HG03680","-39.80480303033255","16.537938583060168","2.529420463833958","1.4546959232538939"
"HG03681","-50.462654224946164","17.982229236047715","6.23891474166885","-4.077894543064758"
"HG03684","-39.6122745933244","20.93545711040497","-1.3947299708379433","-11.814152335515246"
"HG03685","-45.28574240091257","16.341575959697366","-6.631332305027172","-8.753122679307126"
"HG03686","-38.01351284235716","20.89340031147003","-1.5916471995878965","-8.49680537416134"
"HG03687","-39.20697282755282","18.75052436068654","-4.39032313041389","-10.548213146161288"
"HG03689","-40.15970960841514","18.439285621978343","6.513343105558306","-3.697232468286529"
"HG03690","-44.22052135341801","20.912417384795845","-8.585729561862536","-11.811759644304402"
"HG03691","-34.23571871733293","23.152483427198604","0.32633238995913416","-8.340716632083058"
"HG03692","-32.47136377694551","26.6842709640041","-2.0216031381860375","1.0530034536495805"
"HG03693","-35.36512967851013","28.839265392394736","-1.5259109227918088","-1.3441574269672856"
"HG03694","-35.41971494304016","21.79280173778534","4.48608576238621","-1.4409176640911028"
"HG03695","-31.789313098881394","19.72189998626709","1.7480919135268778","-9.815863402443938"
"HG03696","-48.95483111275826","23.831962024560198","0.6936314372578636","-9.454172131605446"
"HG03697","-40.8906279791845","14.443609868641943","-1.05312533385586","3.8749989804346114"
"HG03698","-39.65552357933484","22.004482614342123","1.6585659140255302","-1.4697185868863016"
"HG03702","-33.85474913311191","28.405760645866394","-1.7542336771730334","1.8260161066427827"
"HG03703","-46.28870745166205","19.27697142539546","-1.6250711453612894","1.3429403329500929"
"HG03705","-36.98131763585843","28.675482124090195","-0.18049974588211626","2.595360180363059"
"HG03706","-36.42900554067455","25.855008129263297","-1.2893013370921835","-7.192932711914182"
"HG03708","-39.55142657761462","17.64708195393905","8.838727724272758","-4.835203539580107"
"HG03709","-41.296920279506594","26.3304954522755","-1.298694219905883","0.129690931760706"
"HG03711","-32.806558853480965","25.957067584386095","0.7878509250003844","-9.671243996708654"
"HG03713","-41.269245526753366","22.92269122414291","-3.185702389688231","-9.354442029842176"
"HG03714","-39.3526481599547","24.05172961950302","-5.160425553098321","-2.45646777539514"
"HG03716","-39.3590419201646","23.75759621243924","-0.8374419659376144","2.523303010268137"
"HG03717","-47.311849209829234","18.616315291495994","2.701734197791666","-9.895771238137968"
"HG03718","-43.06119292974472","21.872714125784114","7.929631703766063","0.3586939941160381"
"HG03720","-38.89942695107311","21.122550022089854","0.8309635197510943","-9.326531717204489"
"HG03722","-42.27137356251478","19.84599196910858","10.06751726521179","-9.947145772865042"
"HG03727","-39.287722209934145","19.114190578460693","1.7010495329741389","-11.12856109207496"
"HG03729","-29.995487490436062","24.33685568650253","7.820958487456664","-4.227487272466533"
"HG03730","-33.55115892959293","23.6834961976856","12.982462424784899","-8.488870035973378"
"HG03731","-36.046845061006024","24.564647459657863","5.1254943436942995","1.5517311294097453"
"HG03733","-37.797327779466286","26.233380960766226","-0.7398484875448048","-6.794028178905137"
"HG03736","-38.018443632056005","20.301805472001433","0.8197715644491836","4.397258461685851"
"HG03738","-30.298529168823734","25.270679156761616","-2.2806515659904107","-7.756222416646779"
"HG03740","-37.55657573323697","25.27040421962738","2.8794428241671994","-1.1007534614764154"
"HG03741","-45.11869735107757","25.798079858534038","5.367596946191043","5.487946666660719"
"HG03742","-41.28961330407765","18.914674506522715","1.6876063651870936","-7.81603333062958"
"HG03743","-44.11853079870343","21.10433386079967","1.637903110589832","-8.804004712263122"
"HG03744","-40.6491314668674","19.166428984259255","5.528834528289735","-9.02261157729663"
"HG03745","-39.709657308179885","27.004543088609353","2.2317141270032153","1.8211118807084858"
"HG03746","-44.1859883221332","18.467092928942293","1.6884854758391157","-8.426409871433862"
"HG03750","-34.6156405210495","30.061911965720356","3.0165702861268073","3.7130519911879674"
"HG03752","-40.05171632138081","20.5830775127979","-1.904466348234564","-6.004951693699695"
"HG03753","-42.280483468202874","24.620293213170953","-0.4637776646995917","3.1087331825401634"
"HG03754","-39.20960199041292","21.175200402736664","6.234054395463318","7.806278488249518"
"HG03755","-42.53997029562015","27.187528133392334","3.945996531052515","-5.028976306202821"
"HG03756","-42.52117411850486","25.362068046699278","3.7344738310202956","-11.285248785628937"
"HG03757","-40.12403183290735","18.30425771442242","0.5081232053926215","7.895578820374794"
"HG03760","-45.15872898790985","20.82370843598619","-3.178502169321291","5.723999409354292"
"HG03762","-36.41827892686706","26.13939584325999","3.446224472951144","-1.5785682074492797"
"HG03765","-35.6538966834778","20.206434441031888","5.384080870309845","-11.293140643741935"
"HG03767","-46.91128179174848","22.75795614719391","-0.10277352598495781","3.2040089163929224"
"HG03770","-41.07117490633391","21.47052309382707","-0.984884204575792","-11.80737737310119"
"HG03771","-48.03502934076823","21.816176172113046","4.233314146287739","-1.8432745463214815"
"HG03772","-46.09424686036073","24.105716192396358","6.18254070635885","-12.30608042422682"
"HG03773","-51.46147291176021","23.400220702867955","2.26263695966918","-13.255292911780998"
"HG03774","-36.67088900646195","22.677147352369502","3.6748801746871322","-9.158319464535452"
"HG03775","-35.958860584767535","23.392507195472717","-0.5562965088756755","-4.361306196195073"
"HG03777","-43.77261151885614","27.952470403164625","1.6156279067508876","-1.346238870639354"
"HG03778","-44.37011318281293","19.153293197159655","1.6947166649624705","-0.1535961648914963"
"HG03779","-42.788152649998665","19.29885455337353","6.134925617137924","-11.614918382605538"
"HG03780","-45.78843859012704","23.038033188902773","0.2867441250709817","7.042971894843504"
"HG03781","-46.88411560934037","20.533749893540516","2.620470149558969","-3.870675979414955"
"HG03782","-51.408904654555954","21.065413893782534","9.266637690132484","-2.1555863224202767"
"HG03784","-47.75699395383708","24.603922963142395","-0.5775829323101789","-4.776286790147424"
"HG03785","-30.708930142223835","22.35989031731151","0.1487966908607632","-2.530947158113122"
"HG03786","-40.28812062786892","20.0654088947922","5.917764254612848","-6.991351651959121"
"HG03787","-38.452163664856926","20.37268587318249","-3.939620887977071","-6.065316145773977"
"HG03788","-40.896393520757556","25.638960278593004","6.693615451455116","-6.715208601439372"
"HG03789","-45.159736977890134","26.46725632774178","3.597103097708896","-7.392867402173579"
"HG03790","-38.902490752516314","20.804727758746594","5.159324232488871","-0.6694549217354506"
"HG03792","-34.71682472981047","26.855777975404635","0.9883275508182123","6.958936062408611"
"HG03793","-37.43681017321069","15.513485276373103","1.061808283207938","-5.519128319108859"
"HG03796","-47.28003844828345","18.775619557243772","6.983362131984904","5.336706452071667"
"HG03800","-38.84092149022035","26.103550910949707","3.4111000882694498","-0.9076462304219604"
"HG03802","-44.3876642039977","24.275352369062603","0.377616886398755","-7.900868359487504"
"HG03803","-33.705895429244265","24.232329607009888","-1.6045843361644074","1.1277797890361398"
"HG03805","-43.39035415649414","27.93750044074841","9.589113084133714","4.363438364700414"
"HG03808","-40.10853128286544","20.862364136846736","-0.9623850919306278","0.06828120211139321"
"HG03809","-45.28289855318144","22.562972519779578","1.4658501493977383","-4.08884854009375"
"HG03812","-42.63607354823034","21.311944493325427","0.3940241704694927","-13.07894256291911"
"HG03814","-36.0146959410049","24.450190864503384","6.135151575086638","-2.9293452334823087"
"HG03815","-35.13927144068293","21.142537498148158","2.8425531848333776","-0.8314068845938891"
"HG03817","-40.654181028250605","22.671100854873657","3.5479557395447046","-2.5047938846983016"
"HG03821","-40.161993705667555","25.878727493342012","1.6917779534123838","-4.386835316661745"
"HG03823","-39.57450112281367","20.87398338317871","-5.7939934636233374","17.375483403448015"
"HG03824","-33.869337162934244","25.507019410841167","3.890066607040353","1.8950758328428492"
"HG03826","-38.690760894911364","19.252174199558794","5.327487341943197","1.8662041269708425"
"HG03829","-42.41678259917535","28.407526538707316","1.7001328791957349","-1.0722303369548172"
"HG03830","-36.26307713612914","18.319375693798065","0.9369918908923864","-5.480438904371113"
"HG03832","-37.90112190134823","19.584016730543226","2.1742160553112626","-1.2304897652938962"
"HG03833","-41.559945058310404","21.661073218565434","2.105473172967322","-0.423793702153489"
"HG03836","-40.111090554855764","22.07370909396559","0.4566796354483813","-13.887196725117974"
"HG03837","-39.81063773506321","20.452452027471736","3.7475551429670304","-10.445917050819844"
"HG03838","-43.34363228420261","20.52447177004069","6.370059626060538","11.50957569165621"
"HG03844","-39.873921644408256","25.967228352092206","3.5698771298630163","-2.4188320150133222"
"HG03846","-37.276769521064125","20.655162319540977","6.4768958075437695","3.5268385771196336"
"HG03848","-41.52306799672078","26.445829774951562","2.489853572100401","-2.483137969044037"
"HG03849","-50.808141340035945","21.224261045455933","-5.196997469523922","-3.5777505214791745"
"HG03850","-40.1383539729286","24.25926446914673","-6.31322854955215","-2.686778301256709"
"HG03851","-43.44540092605166","18.969773799180984","2.345971413422376","-3.31913905730471"
"HG03854","-37.92710849316791","26.485716443508863","4.453123546671122","3.070400093216449"
"HG03856","-40.58744632068556","16.492010961286724","3.514341274043545","-2.5959236221387982"
"HG03857","-51.383181941579096","22.205863973591477","-2.7959411293268204","-7.262410954921506"
"HG03858","-43.2971513888333","21.121114645851776","5.014170321053825","-4.997923923074268"
"HG03861","-43.90931694232859","25.35710809752345","-1.3320350936846808","-21.540668943198398"
"HG03862","-34.61341269756667","29.542710803449154","6.135204452322796","-17.106117699993774"
"HG03863","-45.99183815554716","22.654199600219727","5.2005548279266804","9.592890234547667"
"HG03864","-39.58408250834327","20.708459496498108","1.0232893499778584","-4.705931717529893"
"HG03866","-30.881260938127525","29.036332940449938","0.1243069670163095","10.086923085502349"
"HG03867","-41.56277676997706","21.69870223966427","4.64597496483475","-5.676399578223936"
"HG03868","-46.12971806526184","21.04977297782898","-4.602235122350976","-0.9195655102375895"
"HG03869","-33.71730286674574","19.755009055137634","3.159633213886991","-2.2242810630705208"
"HG03870","-40.97619381453842","18.49700658256188","-0.15216154023073614","-1.9240318941883743"
"HG03871","-49.3587407534942","17.02633043495007","-3.5042306176619604","-11.17999009299092"
"HG03872","-43.37807014561258","19.455569290556014","4.000760808121413","-9.180482951691374"
"HG03873","-42.02092401171103","25.957220277981833","0.21335277636535466","-4.346589299617335"
"HG03874","-42.06755723198876","22.56860852614045","3.8027589039411396","-1.842734381207265"
"HG03875","-41.60885089857038","20.279345378978178","-3.3050763341598213","-2.0940432492643595"
"HG03882","-38.2935805642046","23.094329009065405","0.9193320479243994","-1.9199619037099183"
"HG03884","-38.042206145473756","20.46747065614909","0.634003950515762","6.4959185981424525"
"HG03885","-43.911810576799326","27.88766640331596","3.170911089750007","-5.4726860880618915"
"HG03886","-44.02290679933503","24.262077580206096","1.6288726036436856","-9.088943763636053"
"HG03887","-37.745281195035204","23.934987128013745","0.5915279519977048","-1.7906411855947226"
"HG03888","-40.68199677509256","23.83897729869932","3.8314615968847647","4.6003069339785725"
"HG03890","-38.55440170876682","21.21022865572013","5.247442324180156","-6.794936667312868"
"HG03894","-47.611851753434166","26.662091260543093","5.88272851286456","-3.994716409710236"
"HG03895","-35.80755247094203","20.010994106065482","3.3118152112001553","-10.608707276755013"
"HG03896","-40.84616239601746","22.41202569939196","-0.8739876378094777","3.173385631525889"
"HG03897","-39.09405205305666","19.098847578745335","8.55603068950586","-0.007053632754832506"
"HG03898","-41.85963459929917","23.258657766273245","2.926378356758505","-7.290058858925477"
"HG03899","-40.69889923906885","27.57892722892575","-3.9515229780226946","-8.63296229171101"
"HG03900","-35.85682203806937","18.927113125333562","3.6393178971484303","-3.2159138455754146"
"HG03902","-29.973797419690527","22.316681735683233","6.435414726613089","-8.571081575239077"
"HG03905","-38.418135691666976","25.24391586659476","-1.3896656167926267","-13.705410378868692"
"HG03907","-39.18991119263228","24.959412907250226","6.876682939939201","-0.8831614000955597"
"HG03908","-39.516548841958866","24.05524096917361","3.208096128073521","-5.4502257052809"
"HG03910","-38.48958911187947","19.384015028597787","8.244734621956013","3.6492965342476964"
"HG03911","-48.81937247957103","24.248307988978922","8.310821114690043","-5.788748098537326"
"HG03913","-33.076143473386765","25.14407128840685","3.835410068742931","4.954169637756422"
